Id,Name,Name [Scene]
29125,D4-茂林-高士佛澤蘭,新威旅客中心-1F_複製
29126,D4-茂林-高士佛澤蘭,新威旅客中心-1F_複製
29127,茂林-影片框2,新威旅客中心-1F_複製
29128,D4-茂林影片,新威旅客中心-1F_複製
29129,茂林-動態海報,新威旅客中心-1F_複製
29130,新威互動地圖_主體,新威旅客中心-1F_複製
29131,櫻花樹,新威旅客中心-1F_複製
29132,櫻花樹,新威旅客中心-1F_複製
29133,D4-茂林-紫紫(0-48 48-100 100-143),新威旅客中心-1F_複製
29134,山羌v3 右,新威旅客中心-1F_複製
29135,溫泉池v4,新威旅客中心-1F_複製
29136,溫泉池水波遮擋測試_v3,新威旅客中心-1F_複製
29247,資訊匡-18_時藝多媒體,大稻埕-貨櫃碼頭-資訊球複製
29248,資訊匡-17_Deluna韓式料理,大稻埕-貨櫃碼頭-資訊球複製
29249,資訊匡-16_倆月倆日×IrelandFuns,大稻埕-貨櫃碼頭-資訊球複製
29250,資訊匡-15_食全食美,大稻埕-貨櫃碼頭-資訊球複製
29251,資訊匡-14_炎炎大阪燒,大稻埕-貨櫃碼頭-資訊球複製
29252,資訊匡-13_慶記滷味,大稻埕-貨櫃碼頭-資訊球複製
29253,資訊匡-12_微醺碼頭,大稻埕-貨櫃碼頭-資訊球複製
29254,資訊匡-11_Hot La,大稻埕-貨櫃碼頭-資訊球複製
29255,資訊匡-10_Nothing Bar,大稻埕-貨櫃碼頭-資訊球複製
29256,資訊匡-9_No Worries Café,大稻埕-貨櫃碼頭-資訊球複製
29257,資訊匡-8_庫羅Kuro,大稻埕-貨櫃碼頭-資訊球複製
29258,資訊匡-7_我愛豹豹I Love Bow,大稻埕-貨櫃碼頭-資訊球複製
29259,資訊匡-6_家鄉碳烤雞排×亞米亞米,大稻埕-貨櫃碼頭-資訊球複製
29260,資訊匡-5_打卡咖啡,大稻埕-貨櫃碼頭-資訊球複製
29261,資訊匡-4_酒肉大稻埕,大稻埕-貨櫃碼頭-資訊球複製
29262,資訊匡-3_燒鳥部屋29！,大稻埕-貨櫃碼頭-資訊球複製
29263,資訊匡-2_PizzaLab,大稻埕-貨櫃碼頭-資訊球複製
29264,資訊匡-1_金色三麥UNMAIBAR,大稻埕-貨櫃碼頭-資訊球複製
29265,X,大稻埕-貨櫃碼頭-資訊球複製
29266,資訊球-123,大稻埕-貨櫃碼頭-資訊球複製
29268,導覽員對話框_B-5_最新活動資訊,面對我測試
29269,fish_g2_08_右-2,海底世界-綠色方舟館
29270,fish_g2_10_右-2,海底世界-綠色方舟館
29271,水母1-2,海底世界-綠色方舟館
29272,fish_g1_06_右,海底世界-綠色方舟館
29273,魚-金_中-1,海底世界-綠色方舟館
29274,魚-金_中-2,海底世界-綠色方舟館
29275,魟魚-2,海底世界-綠色方舟館
29276,最多讚-噴愛心大柴柴貓-1,綠色方舟館-桃園嘟嘟
29277,最多讚-噴愛心大柴柴貓,綠色方舟館-桃園嘟嘟
29298,魟魚,海底世界-綠色方舟館
29299,1-gift_UVtest_v4_gold,迪化街-1
29300,2-gift_UVtest_v4_purple,迪化街-1
29301,3-gift_UVtest_v4_purpleset,迪化街-1
29302,4-gift_UVtest_v4_pink,迪化街-1
29303,5-gift_UVtest_v4_blue,迪化街-1
29304,1-gift_UVtest_v4_pink,迪化街-2
29305,2-gift_UVtest_v4_purpleset,迪化街-2
29306,3-gift_UVtest_v4_gold,迪化街-2
29307,4-gift_UVtest_v4_blue,迪化街-2
29308,5-gift_UVtest_v5_redset,迪化街-2
29309,1-gift_UVtest_v4_purpleset,迪化街-3
29310,2-gift_UVtest_v4_pink,迪化街-3
29311,3-gift_UVtest_v4_gold,迪化街-3
29312,4-gift_UVtest_v4_blue,迪化街-3
29313,5-gift_UVtest_v4_gold,迪化街-3
29315,愛心1_v2,迪化街-1
29316,2-愛心1_v2,迪化街-1
29317,5-愛心1_v2,迪化街-1
29318,6-愛心3_v2,迪化街-1
29319,3-愛心3_v2,迪化街-1
29320,4-愛心2_v2,迪化街-1
29321,1-愛心1_v2,迪化街-2
29322,2-愛心1_v2,迪化街-2
29323,3-愛心3_v2,迪化街-2
29324,4-愛心2_v2,迪化街-2
29325,5-愛心1_v2,迪化街-1
29326,5-愛心1_v2,迪化街-2
29327,6-愛心3_v2,迪化街-1
29328,6-愛心3_v2,迪化街-2
29329,1-愛心1_v2,迪化街-3
29330,2-愛心1_v2,迪化街-3
29331,3-愛心3_v2,迪化街-3
29332,4-愛心2_v2,迪化街-3
29333,5-愛心1_v2,迪化街-3
29334,6-愛心3_v2,迪化街-3
29336,愛心3_v2,迪化街-3
29337,手工愛心氣球-黃,迪化街-3
29338,煙火聲音,迪化街-1
29339,煙火聲音,迪化街-2
29340,煙火聲音,迪化街-3
29341,導覽員對話框_G-6_點擊返回,測試設定透明度
29342,導覽員對話框_H-5&7_這週煙火&主題日與店家優惠(,測試設定透明度
29343,導覽員對話框_H-6_活動航班資訊(圖),測試設定透明度
29344,大力物盒,大稻埕-貨櫃碼頭
29346,導覽員對話框_B-2_尋找週邊設施,點擊測試
29352,資訊匡-1_金色三麥UNMAIBAR,sunny測試
29365,點選店家,大稻埕-貨櫃碼頭
29370,建議體驗方向_找海豚,大稻埕-貨櫃碼頭3
29374,資訊球-迪化街1,迪化街-1
29375,X,迪化街-1
29376,資訊球-1_六月初一8結蛋捲,迪化街-1
29377,資訊球-2_琂樂堂藝文空間,迪化街-1
29378,資訊球-3_迪茶,迪化街-1
29379,資訊球-4_小樽手作珈琲,迪化街-1
29380,資訊球-5_布物設計 BUWU,迪化街-1
29381,資訊球-6_Lijma光在金工,迪化街-1
29382,資訊球-7_花布先生,迪化街-1
29383,資訊球-8_老桂坊,迪化街-1
29384,資訊球-9_mad L文化空間,迪化街-1
29385,資訊球-10_慕耕活茶研所,迪化街-1
29386,資訊球-11_異流民族雜貨,迪化街-1
29387,資訊球-12_百恆藥材,迪化街-1
29388,資訊球-14_花旗坊有限公司,迪化街-1
29389,資訊球-15_喵仔間 Niau-á-King,迪化街-1
29390,資訊球-16_天悅藝文空間,迪化街-1
29391,資訊球-17_六安堂參藥行,迪化街-1
29392,資訊球-18_黃永生蔘藥行,迪化街-1
29393,資訊球-19_爵林堅果坊,迪化街-1
29394,資訊球-迪化街2,迪化街-2
29395,X,迪化街-2
29396,資訊球-13_埕米峰x御華生,迪化街-2
29397,資訊球-20_聯通漢芳,迪化街-2
29398,資訊球-21_黃裕生藥行,迪化街-2
29399,資訊球-22_陸寶迪化街旗艦店,迪化街-2
29400,資訊球-24_復興客棧,迪化街-2
29401,資訊球-25_新東陽,迪化街-2
29402,資訊球-26_梁山泊壹零捌,迪化街-2
29403,資訊球-27_元太商行,迪化街-2
29404,資訊球-28_長昇蔘藥行,迪化街-2
29405,資訊球-29_正新中藥行,迪化街-2
29406,資訊球-31_黃長生藥行,迪化街-2
29407,資訊球-32_OLYMPUS PLAZA TAIPEI,迪化街-2
29408,資訊球-33_杜甲A-Ma,迪化街-2
29409,資訊球-34_大華行-竹木造咖,迪化街-2
29410,資訊球-35_鯉魚 The Carp,迪化街-2
29411,資訊球-36_龍源中藥行,迪化街-2
29412,資訊球-40_大盜陳,迪化街-2
29413,資訊球-57_在她家 Le coin de Sophie,迪化街-2
29414,資訊匡-18_時藝多媒體【待補檔案來替換】,迪化街-3
29415,資訊匡-17_Deluna韓式料理【待補檔案來替換】,迪化街-3
29416,資訊球-56_鯉魚×好料理,迪化街-3
29417,資訊球-54_芙稻菓室,迪化街-3
29418,資訊球-53_酒藝,迪化街-3
29419,資訊球-51_旅心咖啡,迪化街-3
29420,資訊球-50_上裕興業-美國威斯康辛花旗參專賣店,迪化街-3
29421,資訊球-48_岩筆模,迪化街-3
29422,資訊球-46_稻舍食館,迪化街-3
29423,資訊球-45_李亭香餅店,迪化街-3
29424,資訊球-44_純純電影音樂咖啡,迪化街-3
29425,資訊球-43_東方廣告 & 東梨學院藝文空間,迪化街-3
29426,資訊球-42_導演的豆花店,迪化街-3
29427,合興壹玖肆柒,迪化街-3
29428,資訊球-39_李日勝,迪化街-3
29429,資訊球-38_樂芙莉 LOVELY 手作貼身內著・生活織品,迪化街-3
29430,資訊球-37_DoGa香酥脆椒,迪化街-3
29431,資訊球-30_迪化半日,迪化街-3
29432,X,迪化街-3
29433,資訊球-迪化街3,迪化街-3
29436,愛心,大稻埕(niho)紅包雨-1個
29437,流星,大稻埕(niho)紅包雨-1個
29438,大稻埕指示板-06,迪化街-3
29441,資訊球-滑英街3,華英街-1
29442,X,華英街-1
29443,資訊匡-1_傘的老家,華英街-1
29444,資訊匡-2_嚴選名模有限公司,華英街-1
29445,資訊匡-3_寶舖飾品,華英街-1
29462,煙火聲音,華英街-1
29463,手工愛心氣球-黃,華英街-1
29464,愛心3_v2,華英街-1
29465,愛心2_v2,華英街-1
29466,6-愛心3_v2,華英街-1
29467,5-愛心1_v2,華英街-1
29468,4-愛心2_v2,華英街-1
29469,3-愛心3_v2,華英街-1
29470,2-愛心1_v2,華英街-1
29471,1-愛心1_v2,華英街-1
29472,5-gift_UVtest_v4_purpleset,華英街-1
29473,4-gift_UVtest_v4_pinky,華英街-1
29474,3-gift_UVtest_v4_gold,華英街-1
29475,2-gift_UVtest_v5_purpleset,華英街-1
29476,1-gift_UVtest_v5_redset,華英街-1
29478,2-手工愛心氣球-紅,華英街-1
29479,3-手工愛心氣球-黃,華英街-1
29480,4-手工愛心氣球-紅,華英街-1
29481,5-手工愛心氣球-藍,華英街-1
29482,1-煙火_B_白紫,華英街-1
29483,4-煙火_B定點_藍紅,華英街-1
29484,3-煙火_B_v3,華英街-1
29485,2-煙火_B定點_藍紅,華英街-1
29486,6-手工愛心氣球-藍,華英街-1
29487,7-手工愛心氣球-紅,華英街-1
29489,5-煙火_B定點_藍綠,華英街-1
29490,6-煙火_B定點_黃粉,華英街-1
29492,魟魚-v2,大稻埕-貨櫃碼頭3
29493,魟魚-v2-2,大稻埕-貨櫃碼頭3
29494,魚-金-中-v2-2,大稻埕-貨櫃碼頭3
29495,魚-金-中-v2-1,大稻埕-貨櫃碼頭3
29496,fish_g1_06-右-v2,大稻埕-貨櫃碼頭3
29497,水母2-v2,大稻埕-貨櫃碼頭3
29498,fish_g2_10-右2-v2,大稻埕-貨櫃碼頭3
29499,fish_g2_08-右2-v2,大稻埕-貨櫃碼頭3
29500,SeaTurtle_210916A-v2,大稻埕-貨櫃碼頭3
29501,藍鯨-2-v2,大稻埕-貨櫃碼頭3
29502,魟魚,大稻埕-貨櫃碼頭3
29507,魚-藍-左-v2,大稻埕-貨櫃碼頭3
29508,fish_g1_06-右-v2,大稻埕-貨櫃碼頭3
29509,fish_g2_10-右-v2,大稻埕-貨櫃碼頭3
29510,fish_g2_08-右-v2,大稻埕-貨櫃碼頭3
29511,水母1-v2,大稻埕-貨櫃碼頭3
29512,水母4-v2,大稻埕-貨櫃碼頭3
29519,魚-金-中-v2,大稻埕-貨櫃碼頭3
29520,fish_g1_05-左-v2,大稻埕-貨櫃碼頭3
29521,fish_g1_06-左-v2,大稻埕-貨櫃碼頭3
29523,粒子_愛心氣泡-加深 ,大稻埕-貨櫃碼頭3
29527,2-一串愛心氣球_藍色,華英街-1
29566,迪化街-1_紅包雨,迪化街-1
29567,迪化街-1_空方體-紅包雨獎勵觸發,迪化街-1
29568,迪化街-2_紅包雨,迪化街-2
29570,迪化街-2_空方體-紅包雨獎勵觸發,迪化街-2
29571,迪化街-3_紅包雨,迪化街-3
29572,迪化街-3_空方體-紅包雨獎勵觸發,迪化街-3
29582,黃光,迪化街-1
29584,城堡,迪化街-1
29586,黃光,大稻埕-貨櫃碼頭
29589,fish_g2_08-右3-v2,大稻埕-貨櫃碼頭3
29592,fish_g1_05-左2-v2,大稻埕-貨櫃碼頭3
29593,小丑魚-左2-v2,大稻埕-貨櫃碼頭3
29594,水母5-v2,大稻埕-貨櫃碼頭3
29595,水母6-v2,大稻埕-貨櫃碼頭3
29596,海龜2,大稻埕-貨櫃碼頭3
29597,海龜-引導,大稻埕-貨櫃碼頭3
29598,魚-藍-左2-v2,大稻埕-貨櫃碼頭3
29599,魚-藍-左3-v2,大稻埕-貨櫃碼頭3
29600,fish_g1_06-左3-v2,大稻埕-貨櫃碼頭3
29601,魚-金-中4-v2,大稻埕-貨櫃碼頭3
29602,魟魚3-v2,大稻埕-貨櫃碼頭3
29605,gift_UVtest_v4_purple.glb,大稻埕(niho)紅包雨-1個
29606,煙火_video_114087_alpha_sunny,透明影片測試
29618,gift_UVtest_v4_pink,大稻埕(niho)紅包雨-1個
29619,gift_UVtest_v4_pinky,大稻埕(niho)紅包雨-1個
29620,gift_UVtest_v4_purple,大稻埕(niho)紅包雨-1個
29622,gift_UVtest_v4_gold,大稻埕(niho)紅包雨-1個
29623,gift_UVtest_v4_purpleset,大稻埕(niho)紅包雨-1個
29624,1-愛心氣球_粉紅大理石,華英街-1
29625,建議體驗方向_後,華英街-1
29627,5-煙火_green+red_B_v3,迪化街-2
29628,6-煙火_blue+purple_B_v3,迪化街-2
29629,7-煙火_B_白紫,迪化街-2
29630,7-愛心3_v2,迪化街-2
29666,導覽員_迪化街_E5-2_點擊查看網址,大稻埕-貨櫃碼頭_導覽員複製
29667,導覽員_迪化街_E4-2_點擊查看網址,大稻埕-貨櫃碼頭_導覽員複製
29672,導覽員_迪化街_E5_2023大稻埕夏日節從,大稻埕-貨櫃碼頭_導覽員複製
29673,導覽員_迪化街_E8_即日起至8_31,大稻埕-貨櫃碼頭_導覽員複製
29690,導覽員_迪化街_E4_你可以點擊下方,大稻埕-貨櫃碼頭_導覽員複製
29691,導覽員_迪化街_E3_霞海城隍廟位於迪化街,大稻埕-貨櫃碼頭_導覽員複製
29692,導覽員_迪化街_E2_你可點選AR光球了解,大稻埕-貨櫃碼頭_導覽員複製
29693,導覽員中英對話框_D-8_大稻埕AR樂悠遊,大稻埕-貨櫃碼頭_導覽員複製
29694,導覽員中英對話框_D-5_大稻埕夏日節,大稻埕-貨櫃碼頭_導覽員複製
29695,導覽員中英對話框_C-5_目前最新活動有「大稻埕夏日,大稻埕-貨櫃碼頭_導覽員複製
29696,導覽員_迪化街_D4_面費旗袍租借,大稻埕-貨櫃碼頭_導覽員複製
29697,導覽員_迪化街_D3_霞海城隍廟,大稻埕-貨櫃碼頭_導覽員複製
29698,導覽員_迪化街_D2_店家介紹,大稻埕-貨櫃碼頭_導覽員複製
29699,導覽員_迪化街_C2_請問您想尋找周邊那些設施呢,大稻埕-貨櫃碼頭_導覽員複製
29700,導覽員中英對話框_B-5_最新活動資訊,大稻埕-貨櫃碼頭_導覽員複製
29701,導覽員中英對話框_B-2_尋找周邊哪些設施,大稻埕-貨櫃碼頭_導覽員複製
29702,導覽員中英對話框_A-1_您好，我是大稻埕專屬AR導覽員，請問您想了解哪些資訊呢？,大稻埕-貨櫃碼頭_導覽員複製
29703,導覽員中英對話框_A-0_請點我,大稻埕-貨櫃碼頭_導覽員複製
29704,導覽員_圖,大稻埕-貨櫃碼頭_導覽員複製
29705,導覽員_C-5_最新活動,大稻埕-貨櫃碼頭_導覽員複製
29706,導覽員_C-2_周邊設施,大稻埕-貨櫃碼頭_導覽員複製
29707,導覽員_A-2_專屬導覽員,大稻埕-貨櫃碼頭_導覽員複製
29752,建議體驗方向_後,迪化街-2
29753,資訊球-23_火星猴子,迪化街-1
29754,資訊球-47_小花園鞋莊,迪化街-1
29755,資訊球-49_地衣荒物,迪化街-1
29756,資訊球-52_琢磨咖啡,迪化街-1
29757,資訊球-55_貍小籠,迪化街-1
29758,資訊球-58_貳零年華,迪化街-1
29763,001.glb,大稻埕(niho)紅包雨-2個
29765,黃光,迪化街-2
29767,黃光,迪化街-3
29768,gift_002.glb,大稻埕(niho)紅包雨-2個
29769,愛心氣球_粉紅大理石,迪化街-1
29771,gift_003.glb,大稻埕(niho)紅包雨-2個
29775,愛心氣球_藍色.glb,大稻埕(niho)紅包雨-2個
29779,導覽員_A-2_專屬導覽員,迪化街-1
29780,導覽員_C-2_周邊設施,迪化街-1
29781,導覽員_C-5_最新活動,迪化街-1
29782,導覽員_圖,迪化街-1
29783,導覽員中英對話框_A-0_請點我,迪化街-1
29784,導覽員中英對話框_A-1_您好，我是大稻埕專屬AR導覽員，請問您想了解哪些資訊呢？,迪化街-1
29785,導覽員中英對話框_B-2_尋找周邊哪些設施,迪化街-1
29786,導覽員中英對話框_B-5_最新活動資訊,迪化街-1
29787,導覽員_迪化街_C2_請問您想尋找周邊那些設施呢,迪化街-1
29788,導覽員_迪化街_D2_店家介紹,迪化街-1
29789,導覽員_迪化街_D3_霞海城隍廟,迪化街-1
29790,導覽員_迪化街_D4_面費旗袍租借,迪化街-1
29791,導覽員中英對話框_C-5_目前最新活動有「大稻埕夏日,迪化街-1
29792,導覽員中英對話框_D-5_大稻埕夏日節,迪化街-1
29793,導覽員中英對話框_D-8_大稻埕AR樂悠遊,迪化街-1
29794,導覽員_迪化街_E2_你可點選AR光球了解,迪化街-1
29795,導覽員_迪化街_E3_霞海城隍廟位於迪化街,迪化街-1
29796,導覽員_迪化街_E4_你可以點擊下方,迪化街-1
29797,導覽員_迪化街_E8_即日起至8_31,迪化街-1
29798,導覽員_迪化街_E5_2023大稻埕夏日節從,迪化街-1
29799,導覽員_迪化街_E4-2_點擊查看網址,迪化街-1
29800,導覽員_迪化街_E5-2_點擊查看網址,迪化街-1
29801,導覽員_A-2_專屬導覽員,迪化街-2
29802,導覽員_C-2_周邊設施,迪化街-2
29803,導覽員_C-5_最新活動,迪化街-2
29804,導覽員_圖,迪化街-2
29805,導覽員中英對話框_A-0_請點我,迪化街-2
29806,導覽員中英對話框_A-1_您好，我是大稻埕專屬AR導覽員，請問您想了解哪些資訊呢？,迪化街-2
29807,導覽員中英對話框_B-2_尋找周邊哪些設施,迪化街-2
29808,導覽員中英對話框_B-5_最新活動資訊,迪化街-2
29809,導覽員_迪化街_C2_請問您想尋找周邊那些設施呢,迪化街-2
29810,導覽員_迪化街_D2_店家介紹,迪化街-2
29811,導覽員_迪化街_D3_霞海城隍廟,迪化街-2
29812,導覽員_迪化街_D4_面費旗袍租借,迪化街-2
29813,導覽員中英對話框_C-5_目前最新活動有「大稻埕夏日,迪化街-2
29814,導覽員中英對話框_D-5_大稻埕夏日節,迪化街-2
29815,導覽員中英對話框_D-8_大稻埕AR樂悠遊,迪化街-2
29816,導覽員_迪化街_E2_你可點選AR光球了解,迪化街-2
29817,導覽員_迪化街_E3_霞海城隍廟位於迪化街,迪化街-2
29818,導覽員_迪化街_E4_你可以點擊下方,迪化街-2
29819,導覽員_迪化街_E8_即日起至8_31,迪化街-2
29820,導覽員_迪化街_E5_2023大稻埕夏日節從,迪化街-2
29821,導覽員_迪化街_E4-2_點擊查看網址,迪化街-2
29822,導覽員_迪化街_E5-2_點擊查看網址,迪化街-2
29823,導覽員_A-2_專屬導覽員,迪化街-3
29824,導覽員_C-2_周邊設施,迪化街-3
29825,導覽員_C-5_最新活動,迪化街-3
29826,導覽員_圖,迪化街-3
29827,導覽員中英對話框_A-0_請點我,迪化街-3
29828,導覽員中英對話框_A-1_您好，我是大稻埕專屬AR導覽員，請問您想了解哪些資訊呢？,迪化街-3
29829,導覽員中英對話框_B-2_尋找周邊哪些設施,迪化街-3
29830,導覽員中英對話框_B-5_最新活動資訊,迪化街-3
29831,導覽員_迪化街_C2_請問您想尋找周邊那些設施呢,迪化街-3
29832,導覽員_迪化街_D2_店家介紹,迪化街-3
29833,導覽員_迪化街_D3_霞海城隍廟,迪化街-3
29834,導覽員_迪化街_D4_面費旗袍租借,迪化街-3
29835,導覽員中英對話框_C-5_目前最新活動有「大稻埕夏日,迪化街-3
29836,導覽員中英對話框_D-5_大稻埕夏日節,迪化街-3
29837,導覽員中英對話框_D-8_大稻埕AR樂悠遊,迪化街-3
29838,導覽員_迪化街_E2_你可點選AR光球了解,迪化街-3
29839,導覽員_迪化街_E3_霞海城隍廟位於迪化街,迪化街-3
29840,導覽員_迪化街_E4_你可以點擊下方,迪化街-3
29841,導覽員_迪化街_E8_即日起至8_31,迪化街-3
29842,導覽員_迪化街_E5_2023大稻埕夏日節從,迪化街-3
29843,導覽員_迪化街_E4-2_點擊查看網址,迪化街-3
29844,導覽員_迪化街_E5-2_點擊查看網址,迪化街-3
29847,愛心氣球_藍色.glb,大稻埕(niho)紅包雨-2個
29849,愛心氣球_藍色.glb,大稻埕(niho)紅包雨-1個
29850,愛心氣球_黃色.glb,大稻埕(niho)紅包雨-1個
29851,cat,迪化街-2
29852,cat,迪化街-2
29853,cat,迪化街-2
29854,Peas _rabbit_0118,迪化街-3
29855,導覽員_A-2_專屬導覽員,大稻埕-貨櫃碼頭_導覽員複製-plain
29856,導覽員_C-2_周邊設施,大稻埕-貨櫃碼頭_導覽員複製-plain
29857,導覽員_C-5_最新活動,大稻埕-貨櫃碼頭_導覽員複製-plain
29858,導覽員_圖,大稻埕-貨櫃碼頭_導覽員複製-plain
29859,導覽員中英對話框_A-0_請點我,大稻埕-貨櫃碼頭_導覽員複製-plain
29860,導覽員中英對話框_A-1_您好，我是大稻埕專屬AR導覽員，請問您想了解哪些資訊呢？,大稻埕-貨櫃碼頭_導覽員複製-plain
29861,導覽員中英對話框_B-2_尋找周邊哪些設施,大稻埕-貨櫃碼頭_導覽員複製-plain
29862,導覽員中英對話框_B-5_最新活動資訊,大稻埕-貨櫃碼頭_導覽員複製-plain
29863,導覽員_迪化街_C2_請問您想尋找周邊那些設施呢,大稻埕-貨櫃碼頭_導覽員複製-plain
29864,導覽員_迪化街_D2_店家介紹,大稻埕-貨櫃碼頭_導覽員複製-plain
29865,導覽員_迪化街_D3_霞海城隍廟,大稻埕-貨櫃碼頭_導覽員複製-plain
29866,導覽員_迪化街_D4_面費旗袍租借,大稻埕-貨櫃碼頭_導覽員複製-plain
29867,導覽員中英對話框_C-5_目前最新活動有「大稻埕夏日,大稻埕-貨櫃碼頭_導覽員複製-plain
29868,導覽員中英對話框_D-5_大稻埕夏日節,大稻埕-貨櫃碼頭_導覽員複製-plain
29869,導覽員中英對話框_D-8_大稻埕AR樂悠遊,大稻埕-貨櫃碼頭_導覽員複製-plain
29870,導覽員_迪化街_E2_你可點選AR光球了解,大稻埕-貨櫃碼頭_導覽員複製-plain
